filename,class,true_label,condition,mask_ratio,correct,confidence
ARSE_0179,ARSE_crop,0,full,0.0,1.0,0.9397
ARSE_0179,ARSE_crop,0,ig_mask,0.1,0.0,0.5229
ARSE_0179,ARSE_crop,0,random_mask,0.1,0.0,0.5797
ARSE_0179,ARSE_crop,0,fft_mask,0.1,0.0,0.3949
ARSE_0179,ARSE_crop,0,gabor_mask,0.1,0.0,0.6531
ARSE_0179,ARSE_crop,0,dt_mask,0.1,1.0,0.9362
ARSE_0179,ARSE_crop,0,ig_mask,0.2,0.0,0.9009
ARSE_0179,ARSE_crop,0,random_mask,0.2,0.0,0.704
ARSE_0179,ARSE_crop,0,fft_mask,0.2,0.0,0.8682
ARSE_0179,ARSE_crop,0,gabor_mask,0.2,0.0,0.918
ARSE_0179,ARSE_crop,0,dt_mask,0.2,1.0,0.9297
ARSE_0179,ARSE_crop,0,ig_mask,0.3,0.0,0.9458
ARSE_0179,ARSE_crop,0,random_mask,0.3,0.0,0.7998
ARSE_0179,ARSE_crop,0,fft_mask,0.3,0.0,0.7702
ARSE_0179,ARSE_crop,0,gabor_mask,0.3,0.0,0.9369
ARSE_0179,ARSE_crop,0,dt_mask,0.3,1.0,0.9144
ARSE_0157,ARSE_crop,0,full,0.0,1.0,0.9341
ARSE_0157,ARSE_crop,0,ig_mask,0.1,0.0,0.9307
ARSE_0157,ARSE_crop,0,random_mask,0.1,0.0,0.9339
ARSE_0157,ARSE_crop,0,fft_mask,0.1,0.0,0.8166
ARSE_0157,ARSE_crop,0,gabor_mask,0.1,0.0,0.6169
ARSE_0157,ARSE_crop,0,dt_mask,0.1,1.0,0.9226
ARSE_0157,ARSE_crop,0,ig_mask,0.2,0.0,0.9473
ARSE_0157,ARSE_crop,0,random_mask,0.2,0.0,0.9443
ARSE_0157,ARSE_crop,0,fft_mask,0.2,0.0,0.877
ARSE_0157,ARSE_crop,0,gabor_mask,0.2,0.0,0.8907
ARSE_0157,ARSE_crop,0,dt_mask,0.2,1.0,0.9158
ARSE_0157,ARSE_crop,0,ig_mask,0.3,0.0,0.9358
ARSE_0157,ARSE_crop,0,random_mask,0.3,0.0,0.9486
ARSE_0157,ARSE_crop,0,fft_mask,0.3,0.0,0.8166
ARSE_0157,ARSE_crop,0,gabor_mask,0.3,0.0,0.9426
ARSE_0157,ARSE_crop,0,dt_mask,0.3,1.0,0.7966
PRDA_0015,PRDA_crop,3,full,0.0,1.0,0.8218
PRDA_0015,PRDA_crop,3,ig_mask,0.1,0.0,0.9552
PRDA_0015,PRDA_crop,3,random_mask,0.1,0.2,0.7455
PRDA_0015,PRDA_crop,3,fft_mask,0.1,1.0,0.5538
PRDA_0015,PRDA_crop,3,gabor_mask,0.1,1.0,0.6971
PRDA_0015,PRDA_crop,3,dt_mask,0.1,1.0,0.7134
PRDA_0015,PRDA_crop,3,ig_mask,0.2,0.0,0.9579
PRDA_0015,PRDA_crop,3,random_mask,0.2,0.0,0.9127
PRDA_0015,PRDA_crop,3,fft_mask,0.2,0.0,0.4947
PRDA_0015,PRDA_crop,3,gabor_mask,0.2,0.0,0.7163
PRDA_0015,PRDA_crop,3,dt_mask,0.2,0.0,0.4795
PRDA_0015,PRDA_crop,3,ig_mask,0.3,0.0,0.9486
PRDA_0015,PRDA_crop,3,random_mask,0.3,0.0,0.9355
PRDA_0015,PRDA_crop,3,fft_mask,0.3,0.0,0.4205
PRDA_0015,PRDA_crop,3,gabor_mask,0.3,0.0,0.957
PRDA_0015,PRDA_crop,3,dt_mask,0.3,0.0,0.3759
PRPE_0035,PRPE_crop,4,full,0.0,1.0,0.935
PRPE_0035,PRPE_crop,4,ig_mask,0.1,1.0,0.963
PRPE_0035,PRPE_crop,4,random_mask,0.1,1.0,0.9447
PRPE_0035,PRPE_crop,4,fft_mask,0.1,1.0,0.7959
PRPE_0035,PRPE_crop,4,gabor_mask,0.1,1.0,0.9578
PRPE_0035,PRPE_crop,4,dt_mask,0.1,1.0,0.9378
PRPE_0035,PRPE_crop,4,ig_mask,0.2,1.0,0.9615
PRPE_0035,PRPE_crop,4,random_mask,0.2,1.0,0.9539
PRPE_0035,PRPE_crop,4,fft_mask,0.2,0.0,0.6936
PRPE_0035,PRPE_crop,4,gabor_mask,0.2,1.0,0.9487
PRPE_0035,PRPE_crop,4,dt_mask,0.2,1.0,0.9465
PRPE_0035,PRPE_crop,4,ig_mask,0.3,1.0,0.9562
PRPE_0035,PRPE_crop,4,random_mask,0.3,1.0,0.9586
PRPE_0035,PRPE_crop,4,fft_mask,0.3,0.0,0.5925
PRPE_0035,PRPE_crop,4,gabor_mask,0.3,1.0,0.897
PRPE_0035,PRPE_crop,4,dt_mask,0.3,1.0,0.9403
PJNA_0205,PJNA_crop,2,full,0.0,1.0,0.5806
PJNA_0205,PJNA_crop,2,ig_mask,0.1,0.0,0.9262
PJNA_0205,PJNA_crop,2,random_mask,0.1,0.0,0.7743
PJNA_0205,PJNA_crop,2,fft_mask,0.1,0.0,0.4358
PJNA_0205,PJNA_crop,2,gabor_mask,0.1,0.0,0.5945
PJNA_0205,PJNA_crop,2,dt_mask,0.1,1.0,0.7502
PJNA_0205,PJNA_crop,2,ig_mask,0.2,0.0,0.7227
PJNA_0205,PJNA_crop,2,random_mask,0.2,0.0,0.9113
PJNA_0205,PJNA_crop,2,fft_mask,0.2,1.0,0.8816
PJNA_0205,PJNA_crop,2,gabor_mask,0.2,0.0,0.675
PJNA_0205,PJNA_crop,2,dt_mask,0.2,1.0,0.8349
PJNA_0205,PJNA_crop,2,ig_mask,0.3,0.0,0.7821
PJNA_0205,PJNA_crop,2,random_mask,0.3,0.0,0.9354
PJNA_0205,PJNA_crop,2,fft_mask,0.3,1.0,0.7614
PJNA_0205,PJNA_crop,2,gabor_mask,0.3,0.0,0.9385
PJNA_0205,PJNA_crop,2,dt_mask,0.3,1.0,0.8604
PRDA_0100,PRDA_crop,3,full,0.0,1.0,0.8535
PRDA_0100,PRDA_crop,3,ig_mask,0.1,0.0,0.6303
PRDA_0100,PRDA_crop,3,random_mask,0.1,0.1,0.6064
PRDA_0100,PRDA_crop,3,fft_mask,0.1,1.0,0.7247
PRDA_0100,PRDA_crop,3,gabor_mask,0.1,1.0,0.4949
PRDA_0100,PRDA_crop,3,dt_mask,0.1,1.0,0.8188
PRDA_0100,PRDA_crop,3,ig_mask,0.2,0.0,0.6329
PRDA_0100,PRDA_crop,3,random_mask,0.2,0.0,0.8178
PRDA_0100,PRDA_crop,3,fft_mask,0.2,1.0,0.7546
PRDA_0100,PRDA_crop,3,gabor_mask,0.2,0.0,0.6925
PRDA_0100,PRDA_crop,3,dt_mask,0.2,1.0,0.7514
PRDA_0100,PRDA_crop,3,ig_mask,0.3,1.0,0.6515
PRDA_0100,PRDA_crop,3,random_mask,0.3,0.0,0.896
PRDA_0100,PRDA_crop,3,fft_mask,0.3,1.0,0.6445
PRDA_0100,PRDA_crop,3,gabor_mask,0.3,0.0,0.7959
PRDA_0100,PRDA_crop,3,dt_mask,0.3,1.0,0.6523
ARSS_0096,ARSS_crop,1,full,0.0,1.0,0.9789
ARSS_0096,ARSS_crop,1,ig_mask,0.1,0.0,0.4168
ARSS_0096,ARSS_crop,1,random_mask,0.1,0.0,0.7376
ARSS_0096,ARSS_crop,1,fft_mask,0.1,1.0,0.5099
ARSS_0096,ARSS_crop,1,gabor_mask,0.1,0.0,0.7579
ARSS_0096,ARSS_crop,1,dt_mask,0.1,1.0,0.974
ARSS_0096,ARSS_crop,1,ig_mask,0.2,0.0,0.8383
ARSS_0096,ARSS_crop,1,random_mask,0.2,0.0,0.639
ARSS_0096,ARSS_crop,1,fft_mask,0.2,0.0,0.462
ARSS_0096,ARSS_crop,1,gabor_mask,0.2,0.0,0.6865
ARSS_0096,ARSS_crop,1,dt_mask,0.2,1.0,0.9728
ARSS_0096,ARSS_crop,1,ig_mask,0.3,0.0,0.6387
ARSS_0096,ARSS_crop,1,random_mask,0.3,0.0,0.5518
ARSS_0096,ARSS_crop,1,fft_mask,0.3,0.0,0.7639
ARSS_0096,ARSS_crop,1,gabor_mask,0.3,0.0,0.926
ARSS_0096,ARSS_crop,1,dt_mask,0.3,1.0,0.9702
PRPE_0041,PRPE_crop,4,full,0.0,1.0,0.8654
PRPE_0041,PRPE_crop,4,ig_mask,0.1,1.0,0.9561
PRPE_0041,PRPE_crop,4,random_mask,0.1,1.0,0.9541
PRPE_0041,PRPE_crop,4,fft_mask,0.1,0.0,0.5581
PRPE_0041,PRPE_crop,4,gabor_mask,0.1,1.0,0.907
PRPE_0041,PRPE_crop,4,dt_mask,0.1,1.0,0.8853
PRPE_0041,PRPE_crop,4,ig_mask,0.2,1.0,0.9592
PRPE_0041,PRPE_crop,4,random_mask,0.2,1.0,0.9581
PRPE_0041,PRPE_crop,4,fft_mask,0.2,0.0,0.7477
PRPE_0041,PRPE_crop,4,gabor_mask,0.2,1.0,0.9184
PRPE_0041,PRPE_crop,4,dt_mask,0.2,1.0,0.8716
PRPE_0041,PRPE_crop,4,ig_mask,0.3,1.0,0.9593
PRPE_0041,PRPE_crop,4,random_mask,0.3,1.0,0.959
PRPE_0041,PRPE_crop,4,fft_mask,0.3,0.0,0.3716
PRPE_0041,PRPE_crop,4,gabor_mask,0.3,1.0,0.9341
PRPE_0041,PRPE_crop,4,dt_mask,0.3,1.0,0.8421
ARSS_0215,ARSS_crop,1,full,0.0,1.0,0.9746
ARSS_0215,ARSS_crop,1,ig_mask,0.1,1.0,0.6685
ARSS_0215,ARSS_crop,1,random_mask,0.1,0.0,0.5599
ARSS_0215,ARSS_crop,1,fft_mask,0.1,1.0,0.3888
ARSS_0215,ARSS_crop,1,gabor_mask,0.1,1.0,0.3571
ARSS_0215,ARSS_crop,1,dt_mask,0.1,1.0,0.9662
ARSS_0215,ARSS_crop,1,ig_mask,0.2,0.0,0.3978
ARSS_0215,ARSS_crop,1,random_mask,0.2,0.0,0.6445
ARSS_0215,ARSS_crop,1,fft_mask,0.2,0.0,0.4371
ARSS_0215,ARSS_crop,1,gabor_mask,0.2,0.0,0.9479
ARSS_0215,ARSS_crop,1,dt_mask,0.2,1.0,0.9382
ARSS_0215,ARSS_crop,1,ig_mask,0.3,0.0,0.4176
ARSS_0215,ARSS_crop,1,random_mask,0.3,0.0,0.7443
ARSS_0215,ARSS_crop,1,fft_mask,0.3,0.0,0.4676
ARSS_0215,ARSS_crop,1,gabor_mask,0.3,0.0,0.9547
ARSS_0215,ARSS_crop,1,dt_mask,0.3,1.0,0.9306
ARSE_0054,ARSE_crop,0,full,0.0,1.0,0.9308
ARSE_0054,ARSE_crop,0,ig_mask,0.1,0.0,0.9484
ARSE_0054,ARSE_crop,0,random_mask,0.1,0.0,0.9431
ARSE_0054,ARSE_crop,0,fft_mask,0.1,0.0,0.5725
ARSE_0054,ARSE_crop,0,gabor_mask,0.1,0.0,0.4062
ARSE_0054,ARSE_crop,0,dt_mask,0.1,1.0,0.9247
ARSE_0054,ARSE_crop,0,ig_mask,0.2,0.0,0.9523
ARSE_0054,ARSE_crop,0,random_mask,0.2,0.0,0.9405
ARSE_0054,ARSE_crop,0,fft_mask,0.2,0.0,0.8678
ARSE_0054,ARSE_crop,0,gabor_mask,0.2,0.0,0.9537
ARSE_0054,ARSE_crop,0,dt_mask,0.2,1.0,0.9189
ARSE_0054,ARSE_crop,0,ig_mask,0.3,0.0,0.9464
ARSE_0054,ARSE_crop,0,random_mask,0.3,0.0,0.949
ARSE_0054,ARSE_crop,0,fft_mask,0.3,0.0,0.8225
ARSE_0054,ARSE_crop,0,gabor_mask,0.3,0.0,0.9545
ARSE_0054,ARSE_crop,0,dt_mask,0.3,1.0,0.8843
PRDA_0064,PRDA_crop,3,full,0.0,1.0,0.8259
PRDA_0064,PRDA_crop,3,ig_mask,0.1,0.0,0.8957
PRDA_0064,PRDA_crop,3,random_mask,0.1,0.5,0.6314
PRDA_0064,PRDA_crop,3,fft_mask,0.1,0.0,0.4942
PRDA_0064,PRDA_crop,3,gabor_mask,0.1,1.0,0.7949
PRDA_0064,PRDA_crop,3,dt_mask,0.1,1.0,0.7158
PRDA_0064,PRDA_crop,3,ig_mask,0.2,0.0,0.9339
PRDA_0064,PRDA_crop,3,random_mask,0.2,0.1,0.6958
PRDA_0064,PRDA_crop,3,fft_mask,0.2,0.0,0.4996
PRDA_0064,PRDA_crop,3,gabor_mask,0.2,0.0,0.5945
PRDA_0064,PRDA_crop,3,dt_mask,0.2,1.0,0.4942
PRDA_0064,PRDA_crop,3,ig_mask,0.3,0.0,0.9385
PRDA_0064,PRDA_crop,3,random_mask,0.3,0.0,0.8217
PRDA_0064,PRDA_crop,3,fft_mask,0.3,0.0,0.4586
PRDA_0064,PRDA_crop,3,gabor_mask,0.3,0.0,0.9393
PRDA_0064,PRDA_crop,3,dt_mask,0.3,0.0,0.5095
PRPE_0151,PRPE_crop,4,full,0.0,1.0,0.9589
PRPE_0151,PRPE_crop,4,ig_mask,0.1,1.0,0.9599
PRPE_0151,PRPE_crop,4,random_mask,0.1,1.0,0.9507
PRPE_0151,PRPE_crop,4,fft_mask,0.1,1.0,0.9451
PRPE_0151,PRPE_crop,4,gabor_mask,0.1,1.0,0.9482
PRPE_0151,PRPE_crop,4,dt_mask,0.1,1.0,0.9551
PRPE_0151,PRPE_crop,4,ig_mask,0.2,1.0,0.9587
PRPE_0151,PRPE_crop,4,random_mask,0.2,1.0,0.9533
PRPE_0151,PRPE_crop,4,fft_mask,0.2,1.0,0.8763
PRPE_0151,PRPE_crop,4,gabor_mask,0.2,1.0,0.9082
PRPE_0151,PRPE_crop,4,dt_mask,0.2,1.0,0.892
PRPE_0151,PRPE_crop,4,ig_mask,0.3,1.0,0.9568
PRPE_0151,PRPE_crop,4,random_mask,0.3,1.0,0.9538
PRPE_0151,PRPE_crop,4,fft_mask,0.3,1.0,0.7784
PRPE_0151,PRPE_crop,4,gabor_mask,0.3,1.0,0.9369
PRPE_0151,PRPE_crop,4,dt_mask,0.3,1.0,0.7768
PRPE_0054,PRPE_crop,4,full,0.0,1.0,0.9637
PRPE_0054,PRPE_crop,4,ig_mask,0.1,1.0,0.9626
PRPE_0054,PRPE_crop,4,random_mask,0.1,1.0,0.9562
PRPE_0054,PRPE_crop,4,fft_mask,0.1,1.0,0.9323
PRPE_0054,PRPE_crop,4,gabor_mask,0.1,1.0,0.9586
PRPE_0054,PRPE_crop,4,dt_mask,0.1,1.0,0.9632
PRPE_0054,PRPE_crop,4,ig_mask,0.2,1.0,0.9609
PRPE_0054,PRPE_crop,4,random_mask,0.2,1.0,0.9572
PRPE_0054,PRPE_crop,4,fft_mask,0.2,1.0,0.8494
PRPE_0054,PRPE_crop,4,gabor_mask,0.2,1.0,0.9572
PRPE_0054,PRPE_crop,4,dt_mask,0.2,1.0,0.9623
PRPE_0054,PRPE_crop,4,ig_mask,0.3,1.0,0.9516
PRPE_0054,PRPE_crop,4,random_mask,0.3,1.0,0.9553
PRPE_0054,PRPE_crop,4,fft_mask,0.3,0.0,0.6616
PRPE_0054,PRPE_crop,4,gabor_mask,0.3,1.0,0.9473
PRPE_0054,PRPE_crop,4,dt_mask,0.3,1.0,0.9622
PRDA_0156,PRDA_crop,3,full,0.0,1.0,0.6802
PRDA_0156,PRDA_crop,3,ig_mask,0.1,0.0,0.9561
PRDA_0156,PRDA_crop,3,random_mask,0.1,0.1,0.7534
PRDA_0156,PRDA_crop,3,fft_mask,0.1,0.0,0.9234
PRDA_0156,PRDA_crop,3,gabor_mask,0.1,0.0,0.4302
PRDA_0156,PRDA_crop,3,dt_mask,0.1,0.0,0.8756
PRDA_0156,PRDA_crop,3,ig_mask,0.2,0.0,0.9542
PRDA_0156,PRDA_crop,3,random_mask,0.2,0.0,0.8816
PRDA_0156,PRDA_crop,3,fft_mask,0.2,1.0,0.5421
PRDA_0156,PRDA_crop,3,gabor_mask,0.2,0.0,0.7513
PRDA_0156,PRDA_crop,3,dt_mask,0.2,0.0,0.9249
PRDA_0156,PRDA_crop,3,ig_mask,0.3,0.0,0.9481
PRDA_0156,PRDA_crop,3,random_mask,0.3,0.0,0.9268
PRDA_0156,PRDA_crop,3,fft_mask,0.3,0.0,0.4538
PRDA_0156,PRDA_crop,3,gabor_mask,0.3,0.0,0.9236
PRDA_0156,PRDA_crop,3,dt_mask,0.3,0.0,0.9228
PRDA_0191,PRDA_crop,3,full,0.0,1.0,0.7702
PRDA_0191,PRDA_crop,3,ig_mask,0.1,0.0,0.9072
PRDA_0191,PRDA_crop,3,random_mask,0.1,0.7,0.5208
PRDA_0191,PRDA_crop,3,fft_mask,0.1,1.0,0.443
PRDA_0191,PRDA_crop,3,gabor_mask,0.1,0.0,0.5234
PRDA_0191,PRDA_crop,3,dt_mask,0.1,1.0,0.4629
PRDA_0191,PRDA_crop,3,ig_mask,0.2,0.0,0.93
PRDA_0191,PRDA_crop,3,random_mask,0.2,0.0,0.709
PRDA_0191,PRDA_crop,3,fft_mask,0.2,0.0,0.5601
PRDA_0191,PRDA_crop,3,gabor_mask,0.2,0.0,0.929
PRDA_0191,PRDA_crop,3,dt_mask,0.2,0.0,0.4836
PRDA_0191,PRDA_crop,3,ig_mask,0.3,0.0,0.9034
PRDA_0191,PRDA_crop,3,random_mask,0.3,0.0,0.8286
PRDA_0191,PRDA_crop,3,fft_mask,0.3,0.0,0.6857
PRDA_0191,PRDA_crop,3,gabor_mask,0.3,0.0,0.9223
PRDA_0191,PRDA_crop,3,dt_mask,0.3,0.0,0.464
PJNA_0028,PJNA_crop,2,full,0.0,1.0,0.9238
PJNA_0028,PJNA_crop,2,ig_mask,0.1,1.0,0.4089
PJNA_0028,PJNA_crop,2,random_mask,0.1,0.3,0.5765
PJNA_0028,PJNA_crop,2,fft_mask,0.1,1.0,0.8016
PJNA_0028,PJNA_crop,2,gabor_mask,0.1,1.0,0.8375
PJNA_0028,PJNA_crop,2,dt_mask,0.1,1.0,0.9214
PJNA_0028,PJNA_crop,2,ig_mask,0.2,0.0,0.6578
PJNA_0028,PJNA_crop,2,random_mask,0.2,0.0,0.7715
PJNA_0028,PJNA_crop,2,fft_mask,0.2,1.0,0.908
PJNA_0028,PJNA_crop,2,gabor_mask,0.2,0.0,0.7392
PJNA_0028,PJNA_crop,2,dt_mask,0.2,1.0,0.9195
PJNA_0028,PJNA_crop,2,ig_mask,0.3,0.0,0.8651
PJNA_0028,PJNA_crop,2,random_mask,0.3,0.0,0.8529
PJNA_0028,PJNA_crop,2,fft_mask,0.3,1.0,0.6753
PJNA_0028,PJNA_crop,2,gabor_mask,0.3,0.0,0.9111
PJNA_0028,PJNA_crop,2,dt_mask,0.3,1.0,0.9157
ARSE_0014,ARSE_crop,0,full,0.0,1.0,0.9453
ARSE_0014,ARSE_crop,0,ig_mask,0.1,0.0,0.9202
ARSE_0014,ARSE_crop,0,random_mask,0.1,0.0,0.913
ARSE_0014,ARSE_crop,0,fft_mask,0.1,0.0,0.3895
ARSE_0014,ARSE_crop,0,gabor_mask,0.1,0.0,0.4988
ARSE_0014,ARSE_crop,0,dt_mask,0.1,1.0,0.9361
ARSE_0014,ARSE_crop,0,ig_mask,0.2,0.0,0.9572
ARSE_0014,ARSE_crop,0,random_mask,0.2,0.0,0.9384
ARSE_0014,ARSE_crop,0,fft_mask,0.2,0.0,0.8349
ARSE_0014,ARSE_crop,0,gabor_mask,0.2,0.0,0.9525
ARSE_0014,ARSE_crop,0,dt_mask,0.2,1.0,0.9257
ARSE_0014,ARSE_crop,0,ig_mask,0.3,0.0,0.9553
ARSE_0014,ARSE_crop,0,random_mask,0.3,0.0,0.9424
ARSE_0014,ARSE_crop,0,fft_mask,0.3,0.0,0.7838
ARSE_0014,ARSE_crop,0,gabor_mask,0.3,0.0,0.9578
ARSE_0014,ARSE_crop,0,dt_mask,0.3,1.0,0.7877
PRDA_0133,PRDA_crop,3,full,0.0,1.0,0.7986
PRDA_0133,PRDA_crop,3,ig_mask,0.1,0.0,0.8852
PRDA_0133,PRDA_crop,3,random_mask,0.1,0.3,0.6223
PRDA_0133,PRDA_crop,3,fft_mask,0.1,1.0,0.5883
PRDA_0133,PRDA_crop,3,gabor_mask,0.1,0.0,0.6425
PRDA_0133,PRDA_crop,3,dt_mask,0.1,1.0,0.784
PRDA_0133,PRDA_crop,3,ig_mask,0.2,0.0,0.9478
PRDA_0133,PRDA_crop,3,random_mask,0.2,0.0,0.826
PRDA_0133,PRDA_crop,3,fft_mask,0.2,1.0,0.4756
PRDA_0133,PRDA_crop,3,gabor_mask,0.2,0.0,0.8897
PRDA_0133,PRDA_crop,3,dt_mask,0.2,1.0,0.7001
PRDA_0133,PRDA_crop,3,ig_mask,0.3,0.0,0.9462
PRDA_0133,PRDA_crop,3,random_mask,0.3,0.0,0.923
PRDA_0133,PRDA_crop,3,fft_mask,0.3,0.0,0.6198
PRDA_0133,PRDA_crop,3,gabor_mask,0.3,0.0,0.912
PRDA_0133,PRDA_crop,3,dt_mask,0.3,1.0,0.6626
PRPE_0025,PRPE_crop,4,full,0.0,1.0,0.9627
PRPE_0025,PRPE_crop,4,ig_mask,0.1,1.0,0.9562
PRPE_0025,PRPE_crop,4,random_mask,0.1,1.0,0.9563
PRPE_0025,PRPE_crop,4,fft_mask,0.1,1.0,0.955
PRPE_0025,PRPE_crop,4,gabor_mask,0.1,1.0,0.9608
PRPE_0025,PRPE_crop,4,dt_mask,0.1,1.0,0.9605
PRPE_0025,PRPE_crop,4,ig_mask,0.2,1.0,0.959
PRPE_0025,PRPE_crop,4,random_mask,0.2,1.0,0.9575
PRPE_0025,PRPE_crop,4,fft_mask,0.2,1.0,0.5642
PRPE_0025,PRPE_crop,4,gabor_mask,0.2,1.0,0.9544
PRPE_0025,PRPE_crop,4,dt_mask,0.2,1.0,0.9614
PRPE_0025,PRPE_crop,4,ig_mask,0.3,1.0,0.9597
PRPE_0025,PRPE_crop,4,random_mask,0.3,1.0,0.9592
PRPE_0025,PRPE_crop,4,fft_mask,0.3,0.0,0.6478
PRPE_0025,PRPE_crop,4,gabor_mask,0.3,1.0,0.9511
PRPE_0025,PRPE_crop,4,dt_mask,0.3,1.0,0.9399
ARSE_0102,ARSE_crop,0,full,0.0,1.0,0.916
ARSE_0102,ARSE_crop,0,ig_mask,0.1,0.0,0.4508
ARSE_0102,ARSE_crop,0,random_mask,0.1,0.0,0.7989
ARSE_0102,ARSE_crop,0,fft_mask,0.1,1.0,0.7872
ARSE_0102,ARSE_crop,0,gabor_mask,0.1,0.0,0.4714
ARSE_0102,ARSE_crop,0,dt_mask,0.1,1.0,0.934
ARSE_0102,ARSE_crop,0,ig_mask,0.2,0.0,0.7387
ARSE_0102,ARSE_crop,0,random_mask,0.2,0.0,0.7419
ARSE_0102,ARSE_crop,0,fft_mask,0.2,0.0,0.3996
ARSE_0102,ARSE_crop,0,gabor_mask,0.2,0.0,0.6504
ARSE_0102,ARSE_crop,0,dt_mask,0.2,1.0,0.913
ARSE_0102,ARSE_crop,0,ig_mask,0.3,0.0,0.7221
ARSE_0102,ARSE_crop,0,random_mask,0.3,0.0,0.6786
ARSE_0102,ARSE_crop,0,fft_mask,0.3,0.0,0.7224
ARSE_0102,ARSE_crop,0,gabor_mask,0.3,0.0,0.9068
ARSE_0102,ARSE_crop,0,dt_mask,0.3,1.0,0.866
PRPE_0100,PRPE_crop,4,full,0.0,1.0,0.9583
PRPE_0100,PRPE_crop,4,ig_mask,0.1,1.0,0.9643
PRPE_0100,PRPE_crop,4,random_mask,0.1,1.0,0.9075
PRPE_0100,PRPE_crop,4,fft_mask,0.1,1.0,0.9447
PRPE_0100,PRPE_crop,4,gabor_mask,0.1,1.0,0.9557
PRPE_0100,PRPE_crop,4,dt_mask,0.1,1.0,0.9625
PRPE_0100,PRPE_crop,4,ig_mask,0.2,1.0,0.9634
PRPE_0100,PRPE_crop,4,random_mask,0.2,1.0,0.9346
PRPE_0100,PRPE_crop,4,fft_mask,0.2,1.0,0.512
PRPE_0100,PRPE_crop,4,gabor_mask,0.2,1.0,0.9611
PRPE_0100,PRPE_crop,4,dt_mask,0.2,1.0,0.9599
PRPE_0100,PRPE_crop,4,ig_mask,0.3,1.0,0.954
PRPE_0100,PRPE_crop,4,random_mask,0.3,1.0,0.9412
PRPE_0100,PRPE_crop,4,fft_mask,0.3,0.0,0.7246
PRPE_0100,PRPE_crop,4,gabor_mask,0.3,1.0,0.9572
PRPE_0100,PRPE_crop,4,dt_mask,0.3,1.0,0.9438
ARSS_0163,ARSS_crop,1,full,0.0,1.0,0.9754
ARSS_0163,ARSS_crop,1,ig_mask,0.1,0.0,0.4814
ARSS_0163,ARSS_crop,1,random_mask,0.1,0.0,0.9139
ARSS_0163,ARSS_crop,1,fft_mask,0.1,0.0,0.7717
ARSS_0163,ARSS_crop,1,gabor_mask,0.1,1.0,0.532
ARSS_0163,ARSS_crop,1,dt_mask,0.1,1.0,0.9716
ARSS_0163,ARSS_crop,1,ig_mask,0.2,0.0,0.9243
ARSS_0163,ARSS_crop,1,random_mask,0.2,0.0,0.9353
ARSS_0163,ARSS_crop,1,fft_mask,0.2,0.0,0.8612
ARSS_0163,ARSS_crop,1,gabor_mask,0.2,0.0,0.9278
ARSS_0163,ARSS_crop,1,dt_mask,0.2,1.0,0.9699
ARSS_0163,ARSS_crop,1,ig_mask,0.3,0.0,0.9473
ARSS_0163,ARSS_crop,1,random_mask,0.3,0.0,0.9433
ARSS_0163,ARSS_crop,1,fft_mask,0.3,0.0,0.687
ARSS_0163,ARSS_crop,1,gabor_mask,0.3,0.0,0.9344
ARSS_0163,ARSS_crop,1,dt_mask,0.3,1.0,0.9662
PJNA_0153,PJNA_crop,2,full,0.0,1.0,0.9261
PJNA_0153,PJNA_crop,2,ig_mask,0.1,1.0,0.4464
PJNA_0153,PJNA_crop,2,random_mask,0.1,0.2,0.6367
PJNA_0153,PJNA_crop,2,fft_mask,0.1,1.0,0.8853
PJNA_0153,PJNA_crop,2,gabor_mask,0.1,1.0,0.9105
PJNA_0153,PJNA_crop,2,dt_mask,0.1,1.0,0.9213
PJNA_0153,PJNA_crop,2,ig_mask,0.2,0.0,0.9105
PJNA_0153,PJNA_crop,2,random_mask,0.2,0.0,0.8724
PJNA_0153,PJNA_crop,2,fft_mask,0.2,1.0,0.901
PJNA_0153,PJNA_crop,2,gabor_mask,0.2,1.0,0.8785
PJNA_0153,PJNA_crop,2,dt_mask,0.2,1.0,0.9178
PJNA_0153,PJNA_crop,2,ig_mask,0.3,0.0,0.925
PJNA_0153,PJNA_crop,2,random_mask,0.3,0.0,0.8835
PJNA_0153,PJNA_crop,2,fft_mask,0.3,1.0,0.8472
PJNA_0153,PJNA_crop,2,gabor_mask,0.3,1.0,0.6095
PJNA_0153,PJNA_crop,2,dt_mask,0.3,1.0,0.9061
ARSS_0147,ARSS_crop,1,full,0.0,1.0,0.9819
ARSS_0147,ARSS_crop,1,ig_mask,0.1,0.0,0.5335
ARSS_0147,ARSS_crop,1,random_mask,0.1,0.0,0.5919
ARSS_0147,ARSS_crop,1,fft_mask,0.1,0.0,0.4525
ARSS_0147,ARSS_crop,1,gabor_mask,0.1,1.0,0.7407
ARSS_0147,ARSS_crop,1,dt_mask,0.1,1.0,0.9795
ARSS_0147,ARSS_crop,1,ig_mask,0.2,0.0,0.8903
ARSS_0147,ARSS_crop,1,random_mask,0.2,0.0,0.8637
ARSS_0147,ARSS_crop,1,fft_mask,0.2,0.0,0.615
ARSS_0147,ARSS_crop,1,gabor_mask,0.2,0.0,0.9366
ARSS_0147,ARSS_crop,1,dt_mask,0.2,1.0,0.9758
ARSS_0147,ARSS_crop,1,ig_mask,0.3,0.0,0.8757
ARSS_0147,ARSS_crop,1,random_mask,0.3,0.0,0.8933
